lease_id,hostname,name,beg,end
1654,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-11-30 13:00:00,2016-11-30 13:30:00.000
3400,37nodes.r2lab.inria.fr,inria_anas.ping,2016-11-30 13:30:00,2016-11-30 14:00:00.000
3401,37nodes.r2lab.inria.fr,inria_oai.build,2016-11-30 15:00:00,2016-11-30 18:00:00.000
1658,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-11-30 20:00:00,2016-11-30 21:00:00.000
1659,37nodes.r2lab.inria.fr,inria_anas.ping,2016-11-30 22:00:00,2016-11-30 22:30:00.000
1660,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-01 10:00:00,2016-12-01 11:00:00.000
1661,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-01 11:00:00,2016-12-01 12:00:00.000
3406,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-01 15:00:00,2016-12-01 17:00:00.000
3407,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-01 18:00:00,2016-12-01 18:30:00.000
1665,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-01 18:30:00,2016-12-01 19:30:00.000
3411,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-12-01 20:00:00,2016-12-01 21:00:00.000
1668,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-01 21:30:00,2016-12-01 22:00:00.000
3414,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-01 22:00:00,2016-12-01 22:30:00.000
3415,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-02 07:00:00,2016-12-02 09:00:00.000
3416,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-02 09:00:00,2016-12-02 11:00:00.000
3417,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-02 11:00:00,2016-12-02 13:00:00.000
1674,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-02 13:00:00,2016-12-02 14:00:00.000
3419,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-02 14:00:00,2016-12-02 15:00:00.000
1676,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-02 15:00:00,2016-12-02 16:00:00.000
1677,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-02 16:00:00,2016-12-02 17:00:00.000
1678,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-02 17:00:00,2016-12-02 18:00:00.000
1679,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-03 14:00:00,2016-12-03 15:00:00.000
1680,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-03 15:00:00,2016-12-03 16:00:00.000
3425,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-03 20:00:00,2016-12-03 21:00:00.000
1682,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-03 21:00:00,2016-12-03 22:00:00.000
3427,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-04 02:00:00,2016-12-04 03:00:00.000
1684,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-04 13:00:00,2016-12-04 14:00:00.000
3429,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-04 14:00:00,2016-12-04 15:00:00.000
1686,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-04 15:00:00,2016-12-04 16:00:00.000
1687,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-05 08:00:00,2016-12-05 09:00:00.000
1688,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-05 09:00:00,2016-12-05 10:00:00.000
3433,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-05 10:00:00,2016-12-05 11:00:00.000
1690,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-05 12:00:00,2016-12-05 13:00:00.000
3435,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-05 14:00:00,2016-12-05 17:00:00.000
1692,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-12-05 17:00:00,2016-12-05 19:00:00.000
1693,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-06 20:00:00,2016-12-06 21:00:00.000
3442,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-06 21:00:00,2016-12-06 21:30:00.000
3444,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-06 21:30:00,2016-12-06 23:00:00.000
1702,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-07 02:00:00,2016-12-07 03:00:00.000
3447,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-07 10:00:00,2016-12-07 12:00:00.000
3449,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-07 12:00:00,2016-12-07 13:00:00.000
1706,37nodes.r2lab.inria.fr,inria_walid.demo,2016-12-07 13:00:00,2016-12-07 14:00:00.000
3452,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-07 14:30:00,2016-12-07 15:00:00.000
3454,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-07 15:00:00,2016-12-07 16:00:00.000
3455,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-07 21:00:00,2016-12-07 21:30:00.000
3456,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-07 22:30:00,2016-12-07 23:00:00.000
3457,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-08 08:00:00,2016-12-08 10:00:00.000
3458,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-08 10:00:00,2016-12-08 12:00:00.000
1715,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-12-08 12:00:00,2016-12-08 16:00:00.000
3460,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-09 11:00:00,2016-12-09 13:00:00.000
1717,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-12-09 13:00:00,2016-12-09 15:00:00.000
1718,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-09 15:00:00,2016-12-09 16:00:00.000
1719,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-09 16:00:00,2016-12-09 17:00:00.000
1720,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-09 17:00:00,2016-12-09 18:00:00.000
1721,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-11 02:00:00,2016-12-11 03:00:00.000
1722,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-11 11:00:00,2016-12-11 22:59:00.000
3467,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-12-12 09:00:00,2016-12-12 10:00:00.000
1724,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-12 10:00:00,2016-12-12 11:00:00.000
1725,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-12 11:00:00,2016-12-12 12:00:00.000
3471,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-12 12:30:00,2016-12-12 13:00:00.000
1728,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-12 16:00:00,2016-12-12 18:00:00.000
1729,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-13 09:00:00,2016-12-13 11:00:00.000
1730,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-13 11:00:00,2016-12-13 12:00:00.000
1731,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-13 12:00:00,2016-12-13 14:00:00.000
1732,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-14 02:00:00,2016-12-14 03:00:00.000
3477,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-14 10:00:00,2016-12-14 12:00:00.000
1734,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-14 12:00:00,2016-12-14 13:00:00.000
1735,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-14 14:00:00,2016-12-14 16:00:00.000
1736,37nodes.r2lab.inria.fr,inria_anas.ping,2016-12-14 17:30:00,2016-12-14 18:00:00.000
3481,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-15 11:00:00,2016-12-15 13:00:00.000
1738,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-15 14:00:00,2016-12-15 16:00:00.000
1739,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-16 10:00:00,2016-12-16 12:00:00.000
1740,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-12-16 12:00:00,2016-12-16 16:00:00.000
3489,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-17 16:00:00,2016-12-17 18:00:00.000
1741,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-18 02:00:00,2016-12-18 03:00:00.000
3493,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-18 11:00:00,2016-12-18 12:00:00.000
3494,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-18 12:00:00,2016-12-18 13:00:00.000
3495,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-18 13:00:00,2016-12-18 14:00:00.000
3497,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-18 14:00:00,2016-12-18 15:00:00.000
3499,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-12-18 15:00:00,2016-12-18 17:00:00.000
3501,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-19 07:00:00,2016-12-19 08:00:00.000
3500,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-19 14:00:00,2016-12-19 16:00:00.000
3509,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-19 16:00:00,2016-12-19 17:00:00.000
3503,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-12-19 17:00:00,2016-12-19 21:00:00.000
3515,37nodes.r2lab.inria.fr,inria_walid.demo,2016-12-20 10:00:00,2016-12-20 11:00:00.000
3519,37nodes.r2lab.inria.fr,inria_mesh.routing,2016-12-20 15:00:00,2016-12-20 16:00:00.000
3516,37nodes.r2lab.inria.fr,inria_oai.build,2016-12-20 16:00:00,2016-12-20 18:00:00.000
3521,37nodes.r2lab.inria.fr,inria_walid.demo,2016-12-20 18:10:00,2016-12-20 18:20:00.000
3522,37nodes.r2lab.inria.fr,inria_walid.demo,2016-12-20 19:50:00,2016-12-20 20:00:00.000
1742,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-21 02:00:00,2016-12-21 03:00:00.000
3524,37nodes.r2lab.inria.fr,inria_mesh.routing,2016-12-21 08:00:00,2016-12-21 09:00:00.000
3525,37nodes.r2lab.inria.fr,inria_mesh.routing,2016-12-21 20:00:00,2016-12-21 23:00:00.000
3526,37nodes.r2lab.inria.fr,inria_mesh.routing,2016-12-22 15:00:00,2016-12-22 17:00:00.000
1743,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-25 02:00:00,2016-12-25 03:00:00.000
3527,37nodes.r2lab.inria.fr,inria_mesh.routing,2016-12-27 17:00:00,2016-12-27 20:00:00.000
1744,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2016-12-28 02:00:00,2016-12-28 03:00:00.000
3528,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-12-28 13:00:00,2016-12-28 16:00:00.000
3530,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-01-03 08:00:00,2017-01-03 10:00:00.000
3531,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-03 22:00:00,2017-01-03 23:00:00.000
3533,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-04 07:00:00,2017-01-04 12:00:00.000
3535,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-04 14:00:00,2017-01-04 15:00:00.000
3536,37nodes.r2lab.inria.fr,inria_mario.script,2017-01-04 15:00:00,2017-01-04 16:00:00.000
3537,37nodes.r2lab.inria.fr,inria_mario.script,2017-01-04 16:00:00,2017-01-04 17:00:00.000
3540,37nodes.r2lab.inria.fr,inria_oai.build,2017-01-05 12:00:00,2017-01-05 13:00:00.000
3538,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-05 13:00:00,2017-01-05 14:00:00.000
3539,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-05 14:00:00,2017-01-05 15:00:00.000
3541,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-05 15:00:00,2017-01-05 16:00:00.000
3545,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-06 11:00:00,2017-01-06 12:00:00.000
3547,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-06 13:00:00,2017-01-06 14:00:00.000
3549,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-06 14:00:00,2017-01-06 15:00:00.000
3553,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-06 15:00:00,2017-01-06 16:00:00.000
3556,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-07 19:00:00,2017-01-07 20:00:00.000
3557,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-07 20:00:00,2017-01-07 21:00:00.000
3555,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-07 21:00:00,2017-01-07 22:00:00.000
3554,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-07 22:00:00,2017-01-07 23:00:00.000
3542,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-08 03:00:00,2017-01-08 10:00:00.000
3544,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-08 10:00:00,2017-01-08 11:00:00.000
3543,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-08 11:00:00,2017-01-08 12:00:00.000
3558,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-08 20:00:00,2017-01-08 21:00:00.000
3559,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-08 21:00:00,2017-01-08 22:00:00.000
3560,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-08 22:00:00,2017-01-08 23:00:00.000
3561,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-09 09:00:00,2017-01-09 10:00:00.000
3599,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-09 10:44:00,2017-01-09 14:00:00.000
3630,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-09 14:00:00,2017-01-09 17:00:00.000
3653,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-09 19:00:00,2017-01-09 21:00:00.000
3650,37nodes.r2lab.inria.fr,inria_mario.script,2017-01-09 22:00:00,2017-01-09 23:00:00.000
3656,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-10 07:50:00,2017-01-10 10:00:00.000
3668,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-01-10 11:00:00,2017-01-10 14:10:00.000
3662,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-10 20:00:00,2017-01-10 21:00:00.000
3661,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-11 02:00:00,2017-01-11 03:00:00.000
3654,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-11 03:00:00,2017-01-11 17:00:00.000
3534,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-12 00:00:00,2017-01-12 01:00:00.000
3674,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-12 02:00:00,2017-01-12 03:00:00.000
3679,37nodes.r2lab.inria.fr,inria_oai.skype,2017-01-12 09:25:00,2017-01-12 12:00:00.000
3698,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-12 14:32:00,2017-01-12 15:00:00.000
3720,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-01-12 15:06:00,2017-01-12 16:00:00.000
3692,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-12 16:00:00,2017-01-12 17:00:00.000
3718,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-01-12 17:00:00,2017-01-12 18:00:00.000
3744,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-14 07:00:00,2017-01-14 08:00:00.000
3751,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-17 14:14:00,2017-01-17 15:00:00.000
3748,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-17 22:00:00,2017-01-17 23:00:00.000
3745,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-18 02:00:00,2017-01-18 03:00:00.000
3752,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-18 09:15:00,2017-01-18 10:00:00.000
3754,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-18 12:00:00,2017-01-18 15:00:00.000
3755,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-19 16:01:00,2017-01-19 17:00:00.000
3757,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-20 13:30:00,2017-01-20 15:00:00.000
3760,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-20 18:00:00,2017-01-20 19:00:00.000
3763,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-01-23 18:00:00,2017-01-23 19:00:00.000
3764,37nodes.r2lab.inria.fr,inria_es,2017-01-24 16:09:00,2017-01-24 17:00:00.000
3762,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-25 02:00:00,2017-01-25 03:00:00.000
3767,37nodes.r2lab.inria.fr,inria_es,2017-01-25 10:00:00,2017-01-25 11:00:00.000
3768,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-26 02:00:00,2017-01-26 03:00:00.000
3769,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-26 10:02:00,2017-01-26 11:00:00.000
3765,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2017-01-26 11:00:00,2017-01-26 12:00:00.000
3777,37nodes.r2lab.inria.fr,inria_oai.build,2017-01-27 06:49:00,2017-01-27 07:00:00.000
3779,37nodes.r2lab.inria.fr,inria_oai.skype,2017-01-27 07:00:00,2017-01-27 08:00:00.000
3771,37nodes.r2lab.inria.fr,inria_r2lab.admin,2017-01-27 08:00:00,2017-01-27 09:00:00.000
3743,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-27 10:00:00,2017-01-27 11:00:00.000
3776,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-27 13:00:00,2017-01-27 17:00:00.000
3781,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-27 17:00:00,2017-01-27 18:00:00.000
3782,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-27 18:00:00,2017-01-27 19:00:00.000
3785,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-27 19:32:00,2017-01-27 20:00:00.000
3783,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-27 20:00:00,2017-01-27 21:00:00.000
3784,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-27 21:00:00,2017-01-27 22:00:00.000
3788,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-28 20:14:00,2017-01-28 21:00:00.000
3786,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-28 21:00:00,2017-01-28 22:00:00.000
3787,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-28 22:00:00,2017-01-28 23:00:00.000
3789,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-29 18:00:00,2017-01-29 19:00:00.000
3790,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-29 19:00:00,2017-01-29 20:00:00.000
3792,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-30 08:00:00,2017-01-30 09:00:00.000
3791,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-30 09:00:00,2017-01-30 10:00:00.000
3795,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-30 10:00:00,2017-01-30 11:00:00.000
3801,37nodes.r2lab.inria.fr,inria_anas.ping,2017-01-30 11:00:00,2017-01-30 12:00:00.000
3819,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 12:00:00,2017-01-30 13:02:41.233
3834,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 13:10:00,2017-01-30 14:10:00.000
3859,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 14:10:00,2017-01-30 14:24:00.000
3862,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 14:24:00,2017-01-30 15:00:00.000
3861,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 15:00:00,2017-01-30 16:00:00.000
3879,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 16:00:00,2017-01-30 17:00:00.000
3878,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 17:00:00,2017-01-30 18:00:00.000
3893,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-30 18:41:00,2017-01-30 19:00:00.000
3892,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-01-30 19:00:00,2017-01-30 20:00:00.000
3881,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 21:00:00,2017-01-30 22:00:00.000
3880,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-30 22:00:00,2017-01-30 23:00:00.000
3870,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-31 02:00:00,2017-01-31 03:00:00.000
3840,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-31 03:00:00,2017-01-31 04:00:00.000
3894,37nodes.r2lab.inria.fr,inria_oai.skype,2017-01-31 07:20:00,2017-01-31 08:20:00.000
3904,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-31 09:04:00,2017-01-31 10:00:00.000
3921,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-31 10:40:00,2017-01-31 11:00:00.000
3922,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-31 11:10:00,2017-01-31 12:00:00.000
3924,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-01-31 16:50:00,2017-01-31 17:00:00.000
3919,37nodes.r2lab.inria.fr,inria_mario.script,2017-01-31 18:00:00,2017-01-31 19:00:00.000
3839,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-31 20:00:00,2017-01-31 21:00:00.000
3802,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-01-31 22:00:00,2017-01-31 23:00:00.000
3800,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 00:00:00,2017-02-01 01:00:00.000
3923,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-02-01 02:00:00,2017-02-01 03:00:00.000
3889,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 03:00:00,2017-02-01 04:00:00.000
3888,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 04:00:00,2017-02-01 05:00:00.000
3887,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 06:00:00,2017-02-01 07:00:00.000
3886,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 07:00:00,2017-02-01 08:00:00.000
3891,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 09:00:00,2017-02-01 10:00:00.000
3925,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-01 10:00:00,2017-02-01 11:00:00.000
3927,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-01 11:00:00,2017-02-01 12:00:00.000
3926,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 12:00:00,2017-02-01 13:00:00.000
3929,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-01 13:00:00,2017-02-01 14:00:00.000
3928,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-01 14:00:00,2017-02-01 15:00:00.000
3930,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 15:00:00,2017-02-01 16:00:00.000
3932,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-01 16:00:00,2017-02-01 17:00:00.000
3957,37nodes.r2lab.inria.fr,inria_oai.skype,2017-02-01 17:40:00,2017-02-01 19:00:00.000
3958,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-01 20:00:00,2017-02-01 21:44:00.000
3953,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-01 22:00:00,2017-02-01 23:00:00.000
3896,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-02 04:00:00,2017-02-02 05:00:00.000
3897,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-02 05:00:00,2017-02-02 06:00:00.000
3899,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-02 06:00:00,2017-02-02 07:00:00.000
3902,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-02 08:00:00,2017-02-02 09:00:00.000
3960,37nodes.r2lab.inria.fr,inria_oai.skype,2017-02-02 09:40:00,2017-02-02 10:00:00.000
3898,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-02 10:00:00,2017-02-02 11:00:00.000
3962,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-02 14:00:00,2017-02-02 15:00:00.000
3964,37nodes.r2lab.inria.fr,inria_oai.skype,2017-02-02 15:00:00,2017-02-02 17:00:00.000
3965,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-02 18:00:00,2017-02-02 19:00:00.000
3966,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-02 19:00:00,2017-02-02 20:00:00.000
3967,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-02 20:00:00,2017-02-02 21:00:00.000
3968,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-02 21:00:00,2017-02-02 22:00:00.000
3969,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-02 22:00:00,2017-02-02 23:00:00.000
3970,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-03 09:00:00,2017-02-03 11:00:00.000
3974,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-03 17:00:00,2017-02-03 21:00:00.000
3975,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-03 21:00:00,2017-02-03 22:00:00.000
3976,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-03 22:00:00,2017-02-03 23:00:00.000
3895,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-05 04:00:00,2017-02-05 05:00:00.000
3978,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-02-05 12:10:00,2017-02-05 20:00:00.000
3986,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-02-06 11:00:00,2017-02-06 12:00:00.000
3987,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-02-06 14:00:00,2017-02-06 16:00:00.000
3998,37nodes.r2lab.inria.fr,inria_r2lab.nightly,2017-02-07 09:50:00,2017-02-07 10:00:00.000
4011,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-07 10:18:00,2017-02-07 11:00:00.000
4022,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-07 11:10:00,2017-02-07 12:00:00.000
4015,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-02-07 14:00:00,2017-02-07 15:00:00.000
4002,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-07 15:00:00,2017-02-07 16:00:00.000
4003,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-07 16:00:00,2017-02-07 20:00:00.000
4023,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-07 21:00:00,2017-02-07 22:00:00.000
4025,37nodes.r2lab.inria.fr,inria_mario.maintenance,2017-02-08 11:00:00,2017-02-08 12:00:00.000
4026,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2017-02-08 13:00:00,2017-02-08 14:00:00.000
4033,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-08 16:00:00,2017-02-08 17:00:00.000
4034,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-08 17:00:00,2017-02-08 18:00:00.000
4031,37nodes.r2lab.inria.fr,inria_anas.ping,2017-02-08 19:00:00,2017-02-08 20:00:00.000
